; CSV, generated by DSView, sampled on 2025-08-30 21:34:11
; Channels (3/16)
; Sample rate: 100 MHz
; Sample count: 2.896 M Samples
Time(s), 0, 1, 2
0.01872151,0,0,0
0.01872167,1,0,0
0.01872171,0,0,0
0.01872186,1,0,0
0.01872191,0,0,0
0.01872206,1,0,0
0.01872211,0,0,0
0.01872226,1,0,0
0.01872231,0,0,0
0.01872246,1,0,0
0.01872251,0,0,0
0.01872267,1,0,0
0.01872271,0,0,0
0.01872296,1,0,0
0.01872301,0,0,0
0.01872326,1,0,0
0.01872331,0,0,0
0.01872346,1,0,0
0.01872351,0,0,0
0.01872366,1,0,0
0.01872371,0,0,0
0.01872386,1,0,0
0.01872391,0,0,0
0.01872406,1,0,0
0.01872411,0,0,0
0.01872426,1,0,0
0.01872431,0,0,0
0.01872456,1,0,0
0.01872461,0,0,0
0.01872485,1,0,0
0.0187249,0,0,0
0.01872506,1,0,0
0.01872511,0,0,0
0.01872527,1,0,0
0.01872531,0,0,0
0.01872546,1,0,0
0.01872551,0,0,0
0.01872566,1,0,0
0.01872571,0,0,0
0.01872596,1,0,0
0.01872601,0,0,0
0.01872615,1,0,0
0.0187262,0,0,0
0.01872636,1,0,0
0.01872641,0,0,0
0.01872656,1,0,0
0.01872661,0,0,0
0.01872686,1,0,0
0.01872691,0,0,0
0.01872707,1,0,0
0.01872711,0,0,0
0.01872726,1,0,0
0.01872731,0,0,0
0.01872746,1,0,0
0.01872751,0,0,0
0.01872766,1,0,0
0.01872771,0,0,0
0.01872786,1,0,0
0.01872791,0,0,0
0.01872816,1,0,0
0.01872821,0,0,0
0.01872846,1,0,0
0.01872851,0,0,0
0.01872876,1,0,0
0.01872881,0,0,0
0.01872906,1,0,0
0.01872911,0,0,0
0.01872927,1,0,0
0.01872931,0,0,0
0.01872946,1,0,0
0.01872951,0,0,0
0.01872966,1,0,0
0.01872971,0,0,0
0.01872986,1,0,0
0.01872991,0,0,0
0.01873006,1,0,0
0.01873011,0,0,0
0.01873026,1,0,0
0.01873031,0,0,0
0.01873047,1,0,0
0.01873051,0,0,0
0.01873076,1,0,0
0.01873081,0,0,0
0.01873096,1,0,0
0.01873101,0,0,0
0.01873136,1,0,0
0.0187314,0,0,0
0.01873166,1,0,0
0.01873171,0,0,0
0.01873186,1,0,0
0.01873191,0,0,0
0.01873206,1,0,0
0.01873211,0,0,0
0.01873235,1,0,0
0.0187324,0,0,0
0.01873265,1,0,0
0.0187327,0,0,0
0.01873286,1,0,0
0.01873291,0,0,0
0.01873306,1,0,0
0.01873311,0,0,0
0.01873326,1,0,0
0.0187333,0,0,0
0.01873346,1,0,0
0.01873351,0,0,0
0.01873365,1,0,0
0.0187337,0,0,0
0.01873396,1,0,0
0.01873401,0,0,0
0.01873416,1,0,0
0.01873421,0,0,0
0.01873436,1,0,0
0.0187344,0,0,0
0.01873456,1,0,0
0.01873461,0,0,0
0.01873486,1,0,0
0.01873491,0,0,0
0.01873506,1,0,0
0.01873511,0,0,0
0.01873526,1,0,0
0.01873531,0,0,0
0.01873546,1,0,0
0.01873551,0,0,0
0.01873576,1,0,0
0.0187358,0,0,0
0.01873606,1,0,0
0.0187361,0,0,0
0.01873627,1,0,0
0.01873631,0,0,0
0.01873656,1,0,0
0.01873661,0,0,0
0.01873695,1,0,0
0.018737,0,0,0
0.01873735,1,0,0
0.0187374,0,0,0
0.01873766,1,0,0
0.0187377,0,0,0
0.01873786,1,0,0
0.01873791,0,0,0
0.01873816,1,0,0
0.01873821,0,0,0
0.01873855,1,0,0
0.0187386,0,0,0
0.01873885,1,0,0
0.0187389,0,0,0
0.01873916,1,0,0
0.0187392,0,0,0
0.01873936,1,0,0
0.01873941,0,0,0
0.01873976,1,0,0
0.01873981,0,0,0
0.01874015,1,0,0
0.0187402,0,0,0
0.01874046,1,0,0
0.01874051,0,0,0
0.01874075,1,0,0
0.0187408,0,0,0
0.01874097,1,0,0
0.01874101,0,0,0
0.01874136,1,0,0
0.01874141,0,0,0
0.01874176,1,0,0
0.01874181,0,0,0
0.01874206,1,0,0
0.01874211,0,0,0
0.01874236,1,0,0
0.01874241,0,0,0
0.01874266,1,0,0
0.01874271,0,0,0
0.01874286,1,0,0
0.01874291,0,0,0
0.01874306,1,0,0
0.01874311,0,0,0
0.01874327,1,0,0
0.01874331,0,0,0
0.01874356,1,0,0
0.01874361,0,0,0
0.01874376,1,0,0
0.01874381,0,0,0
0.01874416,1,0,0
0.01874421,0,0,0
0.01874445,1,0,0
0.0187445,0,0,0
0.01874466,1,0,0
0.01874471,0,0,0
0.01874496,1,0,0
0.01874501,0,0,0
0.01874516,1,0,0
0.01874521,0,0,0
0.01874546,1,0,0
0.01874551,0,0,0
0.01874567,1,0,0
0.01874571,0,0,0
0.01874587,1,0,0
0.01874591,0,0,0
0.01874607,1,0,0
0.01874611,0,0,0
0.01874626,1,0,0
0.01874631,0,0,0
0.01874656,1,0,0
0.01874661,0,0,0
0.01874676,1,0,0
0.0187468,0,0,0
0.01874696,1,0,0
0.01874701,0,0,0
0.01874725,1,0,0
0.0187473,0,0,0
0.01874746,1,0,0
0.01874751,0,0,0
0.01874766,1,0,0
0.01874771,0,0,0
0.01874787,1,0,0
0.01874791,0,0,0
0.01874807,1,0,0
0.01874811,0,0,0
0.01874836,1,0,0
0.01874841,0,0,0
0.01874866,1,0,0
0.0187487,0,0,0
0.01874886,1,0,0
0.01874891,0,0,0
0.01874906,1,0,0
0.01874911,0,0,0
0.01874927,1,0,0
0.01874931,0,0,0
0.01874946,1,0,0
0.01874951,0,0,0
0.01874966,1,0,0
0.01874971,0,0,0
0.01874986,1,0,0
0.01874991,0,0,0
0.01875016,1,0,0
0.01875021,0,0,0
0.01875045,1,0,0
0.0187505,0,0,0
0.01875066,1,0,0
0.01875071,0,0,0
0.01875086,1,0,0
0.01875091,0,0,0
0.01875106,1,0,0
0.01875111,0,0,0
0.01875126,1,0,0
0.01875131,0,0,0
0.01875146,1,0,0
0.01875151,0,0,0
0.01875177,1,0,0
0.01875181,0,0,0
0.01875206,1,0,0
0.01875211,0,0,0
0.01875226,1,0,0
0.01875231,0,0,0
0.01875247,1,0,0
0.01875251,0,0,0
0.01875266,1,0,0
0.01875271,0,0,0
0.01875286,1,0,0
0.01875291,0,0,0
0.01875316,1,0,0
0.01875321,0,0,0
0.01875336,1,0,0
0.01875341,0,0,0
0.01875357,1,0,0
0.01875361,0,0,0
0.01875376,1,0,0
0.01875381,0,0,0
0.01875406,1,0,0
0.01875411,0,0,0
0.01875427,1,0,0
0.01875431,0,0,0
0.01875447,1,0,0
0.01875451,0,0,0
0.01875466,1,0,0
0.01875471,0,0,0
0.01875486,1,0,0
0.0187549,0,0,0
0.01875506,1,0,0
0.01875511,0,0,0
0.01875536,1,0,0
0.01875541,0,0,0
0.01875566,1,0,0
0.01875571,0,0,0
0.01875596,1,0,0
0.01875601,0,0,0
0.01875626,1,0,0
0.01875631,0,0,0
0.01875646,1,0,0
0.01875651,0,0,0
0.01875666,1,0,0
0.01875671,0,0,0
0.01875686,1,0,0
0.01875691,0,0,0
0.01875706,1,0,0
0.01875711,0,0,0
0.01875726,1,0,0
0.01875731,0,0,0
0.01875746,1,0,0
0.01875751,0,0,0
0.01875766,1,0,0
0.01875771,0,0,0
0.01875796,1,0,0
0.01875801,0,0,0
0.01875817,1,0,0
0.01875821,0,0,0
0.01875856,1,0,0
0.01875861,0,0,0
0.01875886,1,0,0
0.01875891,0,0,0
0.01875916,1,0,0
0.01875921,0,0,0
0.01875956,1,0,0
0.0187596,0,0,0
0.01875985,1,0,0
0.0187599,0,0,0
0.01876006,1,0,0
0.01876011,0,0,0
0.01876035,1,0,0
0.0187604,0,0,0
0.01876066,1,0,0
0.01876071,0,0,0
0.01876095,1,0,0
0.018761,0,0,0
0.01876136,1,0,0
0.01876141,0,0,0
0.01876176,1,0,0
0.01876181,0,0,0
0.01876215,1,0,0
0.0187622,0,0,0
0.01876245,1,0,0
0.0187625,0,0,0
0.01876266,1,0,0
0.01876271,0,0,0
0.01876286,1,0,0
0.01876291,0,0,0
0.01876306,1,0,0
0.01876311,0,0,0
0.01876327,1,0,0
0.01876331,0,0,0
0.01876346,1,0,0
0.01876351,0,0,0
0.01876366,1,0,0
0.01876371,0,0,0
0.01876396,1,0,0
0.01876401,0,0,0
0.01876435,1,0,0
0.0187644,0,0,0
0.01876457,1,0,0
0.01876461,0,0,0
0.01876485,1,0,0
0.0187649,0,0,0
0.01876516,1,0,0
0.01876521,0,0,0
0.01876545,1,0,0
0.0187655,0,0,0
0.01876576,1,0,0
0.01876581,0,0,0
0.01876606,1,0,0
0.01876611,0,0,0
0.01876626,1,0,0
0.01876631,0,0,0
0.01876647,1,0,0
0.01876651,0,0,0
0.01876666,1,0,0
0.01876671,0,0,0
0.01876686,1,0,0
0.01876691,0,0,0
0.01876706,1,0,0
0.01876711,0,0,0
0.01876726,1,0,0
0.01876731,0,0,0
0.01876747,1,0,0
0.01876751,0,0,0
0.01876766,1,0,0
0.01876771,0,0,0
0.01876786,1,0,0
0.01876791,0,0,0
0.01876806,1,0,0
0.01876811,0,0,0
0.01876826,1,0,0
0.01876831,0,0,0
0.01876846,1,0,0
0.01876851,0,0,0
0.01876866,1,0,0
0.01876871,0,0,0
0.01876887,1,0,0
0.01876891,0,0,0
0.01876906,1,0,0
0.01876911,0,0,0
0.01876927,1,0,0
0.01876931,0,0,0
0.01876946,1,0,0
0.01876951,0,0,0
0.01876966,1,0,0
0.01876971,0,0,0
0.01876986,1,0,0
0.01876991,0,0,0
0.01877006,1,0,0
0.01877011,0,0,0
0.01877026,1,0,0
0.01877031,0,0,0
0.01877046,1,0,0
0.01877051,0,0,0
0.01877066,1,0,0
0.01877071,0,0,0
0.01877096,1,0,0
0.018771,0,0,0
0.01877136,1,0,0
0.01877141,0,0,0
0.01877166,1,0,0
0.01877171,0,0,0
0.01877186,1,0,0
0.01877191,0,0,0
0.01877206,1,0,0
0.01877211,0,0,0
0.01877236,1,0,0
0.01877241,0,0,0
0.01877257,1,0,0
0.01877261,0,0,0
0.01877295,1,0,0
0.018773,0,0,0
0.01877326,1,0,0
0.01877331,0,0,0
0.01877356,1,0,0
0.01877361,0,0,0
0.01877396,1,0,0
0.01877401,0,0,0
0.01877427,1,0,0
0.01877431,0,0,0
0.01877447,1,0,0
0.01877451,0,0,0
0.01877466,1,0,0
0.01877471,0,0,0
0.01877486,1,0,0
0.01877491,0,0,0
0.01877506,1,0,0
0.01877511,0,0,0
0.01877527,1,0,0
0.01877531,0,0,0
0.01877556,1,0,0
0.01877561,0,0,0
0.01877576,1,0,0
0.01877581,0,0,0
0.01877596,1,0,0
0.01877601,0,0,0
0.01877616,1,0,0
0.01877621,0,0,0
0.01877646,1,0,0
0.01877651,0,0,0
0.01877667,1,0,0
0.01877671,0,0,0
0.01877696,1,0,0
0.01877701,0,0,0
0.01877735,1,0,0
0.0187774,0,0,0
0.01877756,1,0,0
0.01877761,0,0,0
0.01877785,1,0,0
0.0187779,0,0,0
0.01877816,1,0,0
0.01877821,0,0,0
0.01877846,1,0,0
0.01877851,0,0,0
0.01877867,1,0,0
0.01877871,0,0,0
0.01877896,1,0,0
0.01877901,0,0,0
0.01877917,1,0,0
0.01877921,0,0,0
0.01877945,1,0,0
0.0187795,0,0,0
0.01877976,1,0,0
0.01877981,0,0,0
0.01878006,1,0,0
0.01878011,0,0,0
0.01878026,1,0,0
0.01878031,0,0,0
0.01878047,1,0,0
0.01878051,0,0,0
0.01878067,1,0,0
0.01878071,0,0,0
0.01878096,1,0,0
0.01878101,0,0,0
0.01878137,1,0,0
0.01878141,0,0,0
0.01878176,1,0,0
0.01878181,0,0,0
0.01878216,1,0,0
0.01878221,0,0,0
0.01878246,1,0,0
0.01878251,0,0,0
0.01878266,1,0,0
0.01878271,0,0,0
0.01878295,1,0,0
0.018783,0,0,0
0.01878326,1,0,0
0.01878331,0,0,0
0.01878346,1,0,0
0.01878351,0,0,0
0.01878366,1,0,0
0.01878371,0,0,0
0.01878387,1,0,0
0.01878392,0,0,0
0.01878416,1,0,0
0.01878421,0,0,0
0.01878456,1,0,0
0.01878461,0,0,0
0.01878486,1,0,0
0.01878491,0,0,0
0.01878516,1,0,0
0.01878521,0,0,0
0.01878537,1,0,0
0.01878541,0,0,0
0.01878566,1,0,0
0.01878571,0,0,0
0.01878587,1,0,0
0.01878591,0,0,0
0.01878607,1,0,0
0.01878612,0,0,0
0.01878636,1,0,0
0.01878641,0,0,0
0.01878666,1,0,0
0.01878671,0,0,0
0.01878686,1,0,0
0.01878691,0,0,0
0.01878706,1,0,0
0.01878711,0,0,0
0.01878726,1,0,0
0.01878731,0,0,0
0.01878747,1,0,0
0.01878751,0,0,0
0.01878777,1,0,0
0.01878781,0,0,0
0.01878806,1,0,0
0.01878811,0,0,0
0.01878827,1,0,0
0.01878831,0,0,0
0.01878847,1,0,0
0.01878851,0,0,0
0.01878876,1,0,0
0.01878881,0,0,0
0.01878897,1,0,0
0.01878901,0,0,0
0.01878936,1,0,0
0.0187894,0,0,0
0.01878965,1,0,0
0.0187897,0,0,0
0.01878996,1,0,0
0.01879,0,0,0
0.01879016,1,0,0
0.01879021,0,0,0
0.01879036,1,0,0
0.01879041,0,0,0
0.01879056,1,0,0
0.01879061,0,0,0
0.01879096,1,0,0
0.01879101,0,0,0
0.01879126,1,0,0
0.01879131,0,0,0
0.01879156,1,0,0
0.01879161,0,0,0
0.01879176,1,0,0
0.01879181,0,0,0
0.01879196,1,0,0
0.01879201,0,0,0
0.01879226,1,0,0
0.01879231,0,0,0
0.01879256,1,0,0
0.01879261,0,0,0
0.01879296,1,0,0
0.01879301,0,0,0
0.01879336,1,0,0
0.01879341,0,0,0
0.01879366,1,0,0
0.01879371,0,0,0
0.01879386,1,0,0
0.01879391,0,0,0
0.01879416,1,0,0
0.01879421,0,0,0
0.01879456,1,0,0
0.01879461,0,0,0
0.01879486,1,0,0
0.01879491,0,0,0
0.01879517,1,0,0
0.01879521,0,0,0
0.01879547,1,0,0
0.01879551,0,0,0
0.01879576,1,0,0
0.01879581,0,0,0
0.01879606,1,0,0
0.01879611,0,0,0
0.01879636,1,0,0
0.01879641,0,0,0
0.01879657,1,0,0
0.01879661,0,0,0
0.01879677,1,0,0
0.01879681,0,0,0
0.01879697,1,0,0
0.01879701,0,0,0
0.01879736,1,0,0
0.01879741,0,0,0
0.01879766,1,0,0
0.01879771,0,0,0
0.01879796,1,0,0
0.018798,0,0,0
0.01879816,1,0,0
0.01879821,0,0,0
0.01879846,1,0,0
0.01879851,0,0,0
0.01879867,1,0,0
0.01879871,0,0,0
0.01879897,1,0,0
0.01879901,0,0,0
0.01879926,1,0,0
0.01879931,0,0,0
0.01879956,1,0,0
0.01879961,0,0,0
0.01879976,1,0,0
0.01879981,0,0,0
0.01880006,1,0,0
0.01880011,0,0,0
0.01880027,1,0,0
0.01880031,0,0,0
0.01880056,1,0,0
0.01880061,0,0,0
0.01880087,1,0,0
0.01880091,0,0,0
0.01880107,1,0,0
0.01880112,0,0,0
0.01880136,1,0,0
0.01880141,0,0,0
0.01880176,1,0,0
0.01880181,0,0,0
0.01880216,1,0,0
0.01880221,0,0,0
0.01880256,1,0,0
0.01880261,0,0,0
0.01880286,1,0,0
0.01880291,0,0,0
0.01880316,1,0,0
0.01880321,0,0,0
0.01880346,1,0,0
0.01880351,0,0,0
0.01880366,1,0,0
0.01880371,0,0,0
0.01880396,1,0,0
0.01880401,0,0,0
0.01880426,1,0,0
0.01880431,0,0,0
0.01880447,1,0,0
0.01880451,0,0,0
0.01880467,1,0,0
0.01880471,0,0,0
0.01880487,1,0,0
0.01880492,0,0,0
0.01880507,1,0,0
0.01880511,0,0,0
0.01880536,1,0,0
0.01880541,0,0,0
0.01880566,1,0,0
0.01880571,0,0,0
0.01880587,1,0,0
0.01880591,0,0,0
0.01880616,1,0,0
0.01880621,0,0,0
0.01880656,1,0,0
0.01880661,0,0,0
0.01880696,1,0,0
0.01880701,0,0,0
0.01880737,1,0,0
0.01880741,0,0,0
0.01880767,1,0,0
0.01880771,0,0,0
0.01880797,1,0,0
0.01880801,0,0,0
0.01880826,1,0,0
0.01880831,0,0,0
0.01880856,1,0,0
0.01880861,0,0,0
0.01880897,1,0,0
0.01880901,0,0,0
0.01880927,1,0,0
0.01880931,0,0,0
0.01880957,1,0,0
0.01880962,0,0,0
0.01880986,1,0,0
0.01880991,0,0,0
0.01881017,1,0,0
0.01881021,0,0,0
0.01881046,1,0,0
0.01881051,0,0,0
0.01881076,1,0,0
0.0188108,0,0,0
0.01881096,1,0,0
0.01881101,0,0,0
0.01881116,1,0,0
0.01881121,0,0,0
0.01881136,1,0,0
0.01881141,0,0,0
0.01881176,1,0,0
0.01881181,0,0,0
0.01881217,1,0,0
0.01881221,0,0,0
0.01881246,1,0,0
0.01881251,0,0,0
0.01881276,1,0,0
0.01881281,0,0,0
0.01881306,1,0,0
0.01881311,0,0,0
0.01881327,1,0,0
0.01881331,0,0,0
0.01881347,1,0,0
0.01881351,0,0,0
0.01881367,1,0,0
0.01881371,0,0,0
0.01881387,1,0,0
0.01881391,0,0,0
0.01881416,1,0,0
0.01881421,0,0,0
0.01881446,1,0,0
0.01881451,0,0,0
0.01881466,1,0,0
0.01881471,0,0,0
0.01881487,1,0,0
0.01881492,0,0,0
0.01881507,1,0,0
0.01881512,0,0,0
0.01881527,1,0,0
0.01881531,0,0,0
0.01881557,1,0,0
0.01881561,0,0,0
0.01881576,1,0,0
0.01881581,0,0,0
0.01881596,1,0,0
0.01881601,0,0,0
0.01881616,1,0,0
0.01881621,0,0,0
0.01881646,1,0,0
0.01881651,0,0,0
0.01881667,1,0,0
0.01881671,0,0,0
0.01881687,1,0,0
0.01881692,0,0,0
0.01881707,1,0,0
0.01881712,0,0,0
0.01881727,1,0,0
0.01881731,0,0,0
0.01881747,1,0,0
0.01881752,0,0,0
0.01881777,1,0,0
0.01881782,0,0,0
0.01881807,1,0,0
0.01881811,0,0,0
0.01881835,1,0,0
0.0188184,0,0,0
0.01881866,1,0,0
0.01881871,0,0,0
0.01881887,1,0,0
0.01881891,0,0,0
0.01881906,1,0,0
0.01881911,0,0,0
0.01881926,1,0,0
0.01881931,0,0,0
0.01881947,1,0,0
0.01881952,0,0,0
0.01881967,1,0,0
0.01881972,0,0,0
0.01881987,1,0,0
0.01881991,0,0,0
0.01882007,1,0,0
0.01882011,0,0,0
0.01882037,1,0,0
0.01882041,0,0,0
0.01882057,1,0,0
0.01882062,0,0,0
0.01882096,1,0,0
0.01882101,0,0,0
0.01882126,1,0,0
0.01882131,0,0,0
0.01882156,1,0,0
0.01882161,0,0,0
0.01882196,1,0,0
0.01882201,0,0,0
0.01882226,1,0,0
0.01882231,0,0,0
0.01882246,1,0,0
0.01882251,0,0,0
0.01882277,1,0,0
0.01882281,0,0,0
0.01882306,1,0,0
0.01882311,0,0,0
0.01882336,1,0,0
0.01882341,0,0,0
0.01882377,1,0,0
0.01882382,0,0,0
0.01882416,1,0,0
0.01882421,0,0,0
0.01882456,1,0,0
0.01882461,0,0,0
0.01882487,1,0,0
0.01882491,0,0,0
0.01882507,1,0,0
0.01882511,0,0,0
0.01882527,1,0,0
0.01882531,0,0,0
0.01882546,1,0,0
0.01882551,0,0,0
0.01882566,1,0,0
0.01882571,0,0,0
0.01882586,1,0,0
0.01882591,0,0,0
0.01882607,1,0,0
0.01882611,0,0,0
0.01882636,1,0,0
0.01882641,0,0,0
0.01882667,1,0,0
0.01882671,0,0,0
0.01882696,1,0,0
0.01882701,0,0,0
0.01882716,1,0,0
0.01882721,0,0,0
0.01882737,1,0,0
0.01882741,0,0,0
0.01882757,1,0,0
0.01882762,0,0,0
0.01882786,1,0,0
0.01882791,0,0,0
0.01882816,1,0,0
0.01882821,0,0,0
0.01882846,1,0,0
0.01882851,0,0,0
0.01882867,1,0,0
0.01882871,0,0,0
0.01882887,1,0,0
0.01882891,0,0,0
0.01882907,1,0,0
0.01882911,0,0,0
0.01882927,1,0,0
0.01882932,0,0,0
0.01882947,1,0,0
0.01882951,0,0,0
0.01882967,1,0,0
0.01882972,0,0,0
0.01882987,1,0,0
0.01882992,0,0,0
0.01883007,1,0,0
0.01883011,0,0,0
0.01883027,1,0,0
0.01883031,0,0,0
0.01883046,1,0,0
0.01883051,0,0,0
0.01883066,1,0,0
0.01883071,0,0,0
0.01883087,1,0,0
0.01883091,0,0,0
0.01883107,1,0,0
0.01883111,0,0,0
0.01883127,1,0,0
0.01883131,0,0,0
0.01883147,1,0,0
0.01883151,0,0,0
0.01883167,1,0,0
0.01883171,0,0,0
0.01883187,1,0,0
0.01883191,0,0,0
0.01883207,1,0,0
0.01883212,0,0,0
0.01883227,1,0,0
0.01883231,0,0,0
0.01883247,1,0,0
0.01883251,0,0,0
0.01883266,1,0,0
0.01883271,0,0,0
0.01883287,1,0,0
0.01883291,0,0,0
0.01883307,1,0,0
0.01883312,0,0,0
0.01883336,1,0,0
0.01883341,0,0,0
0.01883366,1,0,0
0.01883371,0,0,0
0.01883387,1,0,0
0.01883391,0,0,0
0.01883407,1,0,0
0.01883412,0,0,0
0.01883427,1,0,0
0.01883432,0,0,0
0.01883447,1,0,0
0.01883451,0,0,0
0.01883476,1,0,0
0.01883481,0,0,0
0.01883496,1,0,0
0.01883501,0,0,0
0.01883517,1,0,0
0.01883521,0,0,0
0.01883537,1,0,0
0.01883541,0,0,0
0.01883567,1,0,0
0.01883572,0,0,0
0.01883587,1,0,0
0.01883592,0,0,0
0.01883607,1,0,0
0.01883612,0,0,0
0.01883627,1,0,0
0.01883632,0,0,0
0.01883647,1,0,0
0.01883651,0,0,0
0.01883667,1,0,0
0.01883671,0,0,0
0.01883696,1,0,0
0.01883701,0,0,0
0.01883726,1,0,0
0.01883731,0,0,0
0.01883756,1,0,0
0.01883761,0,0,0
0.01883786,1,0,0
0.01883791,0,0,0
0.01883807,1,0,0
0.01883811,0,0,0
0.01883826,1,0,0
0.01883831,0,0,0
0.01883847,1,0,0
0.01883852,0,0,0
0.01883867,1,0,0
0.01883872,0,0,0
0.01883887,1,0,0
0.01883892,0,0,0
0.01883907,1,0,0
0.01883911,0,0,0
0.01883926,1,0,0
0.01883931,0,0,0
0.01883956,1,0,0
0.01883961,0,0,0
0.01883977,1,0,0
0.01883981,0,0,0
0.01884016,1,0,0
0.01884021,0,0,0
0.01884046,1,0,0
0.01884051,0,0,0
0.01884076,1,0,0
0.01884081,0,0,0
0.01884116,1,0,0
0.01884121,0,0,0
0.01884147,1,0,0
0.01884151,0,0,0
0.01884167,1,0,0
0.01884172,0,0,0
0.01884187,1,0,0
0.01884192,0,0,0
0.01884207,1,0,0
0.01884212,0,0,0
0.01884226,1,0,0
0.01884231,0,0,0
0.01884246,1,0,0
0.01884251,0,0,0
0.01884277,1,0,0
0.01884281,0,0,0
0.01884297,1,0,0
0.01884302,0,0,0
0.01884317,1,0,0
0.01884322,0,0,0
0.01884337,1,0,0
0.01884342,0,0,0
0.01884367,1,0,0
0.01884371,0,0,0
0.01884387,1,0,0
0.01884391,0,0,0
0.01884416,1,0,0
0.01884421,0,0,0
0.01884437,1,0,0
0.01884442,0,0,0
0.01884467,1,0,0
0.01884471,0,0,0
0.01884496,1,0,0
0.01884501,0,0,0
0.01884536,1,0,0
0.01884541,0,0,0
0.01884566,1,0,0
0.01884571,0,0,0
0.01884587,1,0,0
0.01884591,0,0,0
0.01884617,1,0,0
0.01884621,0,0,0
0.01884657,1,0,0
0.01884661,0,0,0
0.01884697,1,0,0
0.01884701,0,0,0
0.01884736,1,0,0
0.01884741,0,0,0
0.01884757,1,0,0
0.01884761,0,0,0
0.01884786,1,0,0
0.01884791,0,0,0
0.01884807,1,0,0
0.01884812,0,0,0
0.01884827,1,0,0
0.01884832,0,0,0
0.01884857,1,0,0
0.01884862,0,0,0
0.01884896,1,0,0
0.01884901,0,0,0
0.01884936,1,0,0
0.01884941,0,0,0
0.01884967,1,0,0
0.01884971,0,0,0
0.01884987,1,0,0
0.01884992,0,0,0
0.01885017,1,0,0
0.01885022,0,0,0
0.01885047,1,0,0
0.01885051,0,0,0
0.01885067,1,0,0
0.01885072,0,0,0
0.01885096,1,0,0
0.01885101,0,0,0
0.01885136,1,0,0
0.01885141,0,0,0
0.01885176,1,0,0
0.01885181,0,0,0
0.01885207,1,0,0
0.01885211,0,0,0
0.01885237,1,0,0
0.01885241,0,0,0
0.01885257,1,0,0
0.01885262,0,0,0
0.01885277,1,0,0
0.01885282,0,0,0
0.01885307,1,0,0
0.01885312,0,0,0
0.01885337,1,0,0
0.01885341,0,0,0
0.01885366,1,0,0
0.01885371,0,0,0
0.01885387,1,0,0
0.01885392,0,0,0
0.01885417,1,0,0
0.01885421,0,0,0
0.01885447,1,0,0
0.01885451,0,0,0
0.01885467,1,0,0
0.01885472,0,0,0
0.01885497,1,0,0
0.01885501,0,0,0
0.01885527,1,0,0
0.01885532,0,0,0
0.01885547,1,0,0
0.01885552,0,0,0
0.01885577,1,0,0
0.01885582,0,0,0
0.01885617,1,0,0
0.01885621,0,0,0
0.01885657,1,0,0
0.01885661,0,0,0
0.01885687,1,0,0
0.01885691,0,0,0
0.01885707,1,0,0
0.01885712,0,0,0
0.01885737,1,0,0
0.01885741,0,0,0
0.01885767,1,0,0
0.01885771,0,0,0
0.01885787,1,0,0
0.01885792,0,0,0
0.01885807,1,0,0
0.01885812,0,0,0
0.01885837,1,0,0
0.01885841,0,0,0
0.01885867,1,0,0
0.01885871,0,0,0
0.01885887,1,0,0
0.01885892,0,0,0
0.01885907,1,0,0
0.01885912,0,0,0
0.01885927,1,0,0
0.01885932,0,0,0
0.01885947,1,0,0
0.01885952,0,0,0
0.01885977,1,0,0
0.01885982,0,0,0
0.01886007,1,0,0
0.01886012,0,0,0
0.01886027,1,0,0
0.01886032,0,0,0
0.01886047,1,0,0
0.01886052,0,0,0
0.01886077,1,0,0
0.01886082,0,0,0
0.01886107,1,0,0
0.01886111,0,0,0
0.01886137,1,0,0
0.01886141,0,0,0
0.01886177,1,0,0
0.01886181,0,0,0
0.01886217,1,0,0
0.01886222,0,0,0
0.01886257,1,0,0
0.01886261,0,0,0
0.01886297,1,0,0
0.01886301,0,0,0
0.01886337,1,0,0
0.01886341,0,0,0
0.01886367,1,0,0
0.01886371,0,0,0
0.01886397,1,0,0
0.01886402,0,0,0
0.01886417,1,0,0
0.01886422,0,0,0
0.01886447,1,0,0
0.01886451,0,0,0
0.01886477,1,0,0
0.01886482,0,0,0
0.01886507,1,0,0
0.01886511,0,0,0
0.01886527,1,0,0
0.01886532,0,0,0
0.01886547,1,0,0
0.01886552,0,0,0
0.01886567,1,0,0
0.01886572,0,0,0
0.01886587,1,0,0
0.01886592,0,0,0
0.01886617,1,0,0
0.01886621,0,0,0
0.01886647,1,0,0
0.01886652,0,0,0
0.01886667,1,0,0
0.01886672,0,0,0
0.01886687,1,0,0
0.01886692,0,0,0
0.01886708,1,0,0
0.01886713,0,0,0
0.01886737,1,0,0
0.01886741,0,0,0
0.01886776,1,0,0
0.01886781,0,0,0
0.01886807,1,0,0
0.01886812,0,0,0
0.01886827,1,0,0
0.01886832,0,0,0
0.01886857,1,0,0
0.01886862,0,0,0
0.01886887,1,0,0
0.01886892,0,0,0
0.01886907,1,0,0
0.01886912,0,0,0
0.01886937,1,0,0
0.01886941,0,0,0
0.01886967,1,0,0
0.01886971,0,0,0
0.01886987,1,0,0
0.01886991,0,0,0
0.01887017,1,0,0
0.01887021,0,0,0
0.01887047,1,0,0
0.01887051,0,0,0
0.01887067,1,0,0
0.01887072,0,0,0
0.01887097,1,0,0
0.01887102,0,0,0
0.01887137,1,0,0
0.01887141,0,0,0
0.01887166,1,0,0
